id,id_index,kode_provinsi,nama_provinsi,periode_update,klinik,kategori,jumlah,satuan,tahun
121,241121,35,JAWA TIMUR,2018-03,ANASTESI,LAKI LAKI,0.0,PASIEN,2018
121,242121,35,JAWA TIMUR,2018-03,ANASTESI,PEREMPUAN,6.0,PASIEN,2018
122,243122,35,JAWA TIMUR,2018-04,GIZI,LAKI LAKI,18.0,PASIEN,2018
122,244122,35,JAWA TIMUR,2018-04,GIZI,PEREMPUAN,20.0,PASIEN,2018
123,245123,35,JAWA TIMUR,2018-04,EKSEKUTIF BEDAH UMUM,LAKI LAKI,41.0,PASIEN,2018
123,246123,35,JAWA TIMUR,2018-04,EKSEKUTIF BEDAH UMUM,PEREMPUAN,72.0,PASIEN,2018
124,247124,35,JAWA TIMUR,2018-04,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,6.0,PASIEN,2018
124,248124,35,JAWA TIMUR,2018-04,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,18.0,PASIEN,2018
125,249125,35,JAWA TIMUR,2018-04,THT-KL,LAKI LAKI,191.0,PASIEN,2018
125,250125,35,JAWA TIMUR,2018-04,THT-KL,PEREMPUAN,186.0,PASIEN,2018
126,251126,35,JAWA TIMUR,2018-04,VCT,LAKI LAKI,0.0,PASIEN,2018
126,252126,35,JAWA TIMUR,2018-04,VCT,PEREMPUAN,2.0,PASIEN,2018
127,253127,35,JAWA TIMUR,2018-04,ASIH,LAKI LAKI,7.0,PASIEN,2018
127,254127,35,JAWA TIMUR,2018-04,ASIH,PEREMPUAN,116.0,PASIEN,2018
128,255128,35,JAWA TIMUR,2018-04,EKSEKUTIF ENDOSKOPI,LAKI LAKI,3.0,PASIEN,2018
128,256128,35,JAWA TIMUR,2018-04,EKSEKUTIF ENDOSKOPI,PEREMPUAN,8.0,PASIEN,2018
129,257129,35,JAWA TIMUR,2018-04,BEDAH ORTHOPEDI,LAKI LAKI,260.0,PASIEN,2018
129,258129,35,JAWA TIMUR,2018-04,BEDAH ORTHOPEDI,PEREMPUAN,271.0,PASIEN,2018
130,259130,35,JAWA TIMUR,2018-04,ANAK,LAKI LAKI,106.0,PASIEN,2018
130,260130,35,JAWA TIMUR,2018-04,ANAK,PEREMPUAN,82.0,PASIEN,2018
131,261131,35,JAWA TIMUR,2018-04,EKSEKUTIF REHAB MEDIK,LAKI LAKI,31.0,PASIEN,2018
131,262131,35,JAWA TIMUR,2018-04,EKSEKUTIF REHAB MEDIK,PEREMPUAN,41.0,PASIEN,2018
132,263132,35,JAWA TIMUR,2018-04,EKSEKUTIF BEDAH SARAF,LAKI LAKI,32.0,PASIEN,2018
132,264132,35,JAWA TIMUR,2018-04,EKSEKUTIF BEDAH SARAF,PEREMPUAN,36.0,PASIEN,2018
133,265133,35,JAWA TIMUR,2018-04,EKSEKUTIF MATA,LAKI LAKI,25.0,PASIEN,2018
133,266133,35,JAWA TIMUR,2018-04,EKSEKUTIF MATA,PEREMPUAN,62.0,PASIEN,2018
134,267134,35,JAWA TIMUR,2018-04,MATA,LAKI LAKI,271.0,PASIEN,2018
134,268134,35,JAWA TIMUR,2018-04,MATA,PEREMPUAN,271.0,PASIEN,2018
135,269135,35,JAWA TIMUR,2018-04,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,0.0,PASIEN,2018
135,270135,35,JAWA TIMUR,2018-04,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,65.0,PASIEN,2018
136,271136,35,JAWA TIMUR,2018-04,GIGI & MULUT,LAKI LAKI,86.0,PASIEN,2018
136,272136,35,JAWA TIMUR,2018-04,GIGI & MULUT,PEREMPUAN,122.0,PASIEN,2018
137,273137,35,JAWA TIMUR,2018-04,EKSEKUTIF ANAK,LAKI LAKI,17.0,PASIEN,2018
137,274137,35,JAWA TIMUR,2018-04,EKSEKUTIF ANAK,PEREMPUAN,11.0,PASIEN,2018
138,275138,35,JAWA TIMUR,2018-04,BEDAH UROLOGI,LAKI LAKI,271.0,PASIEN,2018
138,276138,35,JAWA TIMUR,2018-04,BEDAH UROLOGI,PEREMPUAN,98.0,PASIEN,2018
139,277139,35,JAWA TIMUR,2018-04,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,92.0,PASIEN,2018
139,278139,35,JAWA TIMUR,2018-04,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,138.0,PASIEN,2018
140,279140,35,JAWA TIMUR,2018-04,KULIT & KELAMIN,LAKI LAKI,122.0,PASIEN,2018
140,280140,35,JAWA TIMUR,2018-04,KULIT & KELAMIN,PEREMPUAN,138.0,PASIEN,2018
141,281141,35,JAWA TIMUR,2018-04,BEDAH SYARAF,LAKI LAKI,64.0,PASIEN,2018
141,282141,35,JAWA TIMUR,2018-04,BEDAH SYARAF,PEREMPUAN,82.0,PASIEN,2018
142,283142,35,JAWA TIMUR,2018-04,REHAB MEDIK,LAKI LAKI,202.0,PASIEN,2018
142,284142,35,JAWA TIMUR,2018-04,REHAB MEDIK,PEREMPUAN,271.0,PASIEN,2018
143,285143,35,JAWA TIMUR,2018-04,EKSEKUTIF SARAF,LAKI LAKI,56.0,PASIEN,2018
143,286143,35,JAWA TIMUR,2018-04,EKSEKUTIF SARAF,PEREMPUAN,55.0,PASIEN,2018
144,287144,35,JAWA TIMUR,2018-04,PSIKIATRI/JIWA,LAKI LAKI,42.0,PASIEN,2018
144,288144,35,JAWA TIMUR,2018-04,PSIKIATRI/JIWA,PEREMPUAN,94.0,PASIEN,2018
145,289145,35,JAWA TIMUR,2018-04,POLI SPESIALIS,LAKI LAKI,1.0,PASIEN,2018
145,290145,35,JAWA TIMUR,2018-04,POLI SPESIALIS,PEREMPUAN,1.0,PASIEN,2018
146,291146,35,JAWA TIMUR,2018-04,BEDAH UMUM,LAKI LAKI,157.0,PASIEN,2018
146,292146,35,JAWA TIMUR,2018-04,BEDAH UMUM,PEREMPUAN,229.0,PASIEN,2018
147,293147,35,JAWA TIMUR,2018-04,KEBIDANAN/KANDUNGAN,LAKI LAKI,3.0,PASIEN,2018
147,294147,35,JAWA TIMUR,2018-04,KEBIDANAN/KANDUNGAN,PEREMPUAN,149.0,PASIEN,2018
148,295148,35,JAWA TIMUR,2018-04,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,74.0,PASIEN,2018
148,296148,35,JAWA TIMUR,2018-04,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,93.0,PASIEN,2018
149,297149,35,JAWA TIMUR,2018-04,KELUARGA BERENCANA,LAKI LAKI,1.0,PASIEN,2018
149,298149,35,JAWA TIMUR,2018-04,KELUARGA BERENCANA,PEREMPUAN,33.0,PASIEN,2018
150,299150,35,JAWA TIMUR,2018-04,JANTUNG,LAKI LAKI,271.0,PASIEN,2018
150,300150,35,JAWA TIMUR,2018-04,JANTUNG,PEREMPUAN,271.0,PASIEN,2018
151,301151,35,JAWA TIMUR,2018-04,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,5.0,PASIEN,2018
151,302151,35,JAWA TIMUR,2018-04,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,12.0,PASIEN,2018
152,303152,35,JAWA TIMUR,2018-04,GENERAL CHECKUP,LAKI LAKI,153.0,PASIEN,2018
152,304152,35,JAWA TIMUR,2018-04,GENERAL CHECKUP,PEREMPUAN,125.0,PASIEN,2018
153,305153,35,JAWA TIMUR,2018-04,SYARAF,LAKI LAKI,271.0,PASIEN,2018
153,306153,35,JAWA TIMUR,2018-04,SYARAF,PEREMPUAN,271.0,PASIEN,2018
154,307154,35,JAWA TIMUR,2018-04,PARU,LAKI LAKI,178.0,PASIEN,2018
154,308154,35,JAWA TIMUR,2018-04,PARU,PEREMPUAN,204.0,PASIEN,2018
155,309155,35,JAWA TIMUR,2018-04,EKSEKUTIF THT,LAKI LAKI,15.0,PASIEN,2018
155,310155,35,JAWA TIMUR,2018-04,EKSEKUTIF THT,PEREMPUAN,16.0,PASIEN,2018
156,311156,35,JAWA TIMUR,2018-04,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,25.0,PASIEN,2018
156,312156,35,JAWA TIMUR,2018-04,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,19.0,PASIEN,2018
157,313157,35,JAWA TIMUR,2018-04,EKSEKUTIF KULIT DAN KELAMIN,LAKI LAKI,14.0,PASIEN,2018
157,314157,35,JAWA TIMUR,2018-04,EKSEKUTIF KULIT DAN KELAMIN,PEREMPUAN,43.0,PASIEN,2018
158,315158,35,JAWA TIMUR,2018-04,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2018
158,316158,35,JAWA TIMUR,2018-04,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2018
159,317159,35,JAWA TIMUR,2018-04,EKSEKUTIF JANTUNG,LAKI LAKI,63.0,PASIEN,2018
159,318159,35,JAWA TIMUR,2018-04,EKSEKUTIF JANTUNG,PEREMPUAN,83.0,PASIEN,2018
160,319160,35,JAWA TIMUR,2018-04,EKSEKUTIF PARU,LAKI LAKI,9.0,PASIEN,2018
160,320160,35,JAWA TIMUR,2018-04,EKSEKUTIF PARU,PEREMPUAN,15.0,PASIEN,2018
161,321161,35,JAWA TIMUR,2018-04,ANASTESI,LAKI LAKI,2.0,PASIEN,2018
161,322161,35,JAWA TIMUR,2018-04,ANASTESI,PEREMPUAN,4.0,PASIEN,2018
162,323162,35,JAWA TIMUR,2018-04,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,6.0,PASIEN,2018
162,324162,35,JAWA TIMUR,2018-04,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,14.0,PASIEN,2018
163,325163,35,JAWA TIMUR,2018-05,GIZI,LAKI LAKI,18.0,PASIEN,2018
163,326163,35,JAWA TIMUR,2018-05,GIZI,PEREMPUAN,27.0,PASIEN,2018
164,327164,35,JAWA TIMUR,2018-05,EKSEKUTIF BEDAH UMUM,LAKI LAKI,63.0,PASIEN,2018
164,328164,35,JAWA TIMUR,2018-05,EKSEKUTIF BEDAH UMUM,PEREMPUAN,52.0,PASIEN,2018
165,329165,35,JAWA TIMUR,2018-05,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,11.0,PASIEN,2018
165,330165,35,JAWA TIMUR,2018-05,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,14.0,PASIEN,2018
166,331166,35,JAWA TIMUR,2018-05,PALIATIF NYERI,LAKI LAKI,0.0,PASIEN,2018
166,332166,35,JAWA TIMUR,2018-05,PALIATIF NYERI,PEREMPUAN,1.0,PASIEN,2018
167,333167,35,JAWA TIMUR,2018-05,THT-KL,LAKI LAKI,149.0,PASIEN,2018
167,334167,35,JAWA TIMUR,2018-05,THT-KL,PEREMPUAN,172.0,PASIEN,2018
168,335168,35,JAWA TIMUR,2018-05,ASIH,LAKI LAKI,12.0,PASIEN,2018
168,336168,35,JAWA TIMUR,2018-05,ASIH,PEREMPUAN,136.0,PASIEN,2018
169,337169,35,JAWA TIMUR,2018-05,EKSEKUTIF ENDOSKOPI,LAKI LAKI,11.0,PASIEN,2018
169,338169,35,JAWA TIMUR,2018-05,EKSEKUTIF ENDOSKOPI,PEREMPUAN,11.0,PASIEN,2018
170,339170,35,JAWA TIMUR,2018-05,BEDAH ORTHOPEDI,LAKI LAKI,270.0,PASIEN,2018
170,340170,35,JAWA TIMUR,2018-05,BEDAH ORTHOPEDI,PEREMPUAN,271.0,PASIEN,2018
171,341171,35,JAWA TIMUR,2018-05,ANAK,LAKI LAKI,109.0,PASIEN,2018
171,342171,35,JAWA TIMUR,2018-05,ANAK,PEREMPUAN,81.0,PASIEN,2018
172,343172,35,JAWA TIMUR,2018-05,EKSEKUTIF BEDAH SARAF,LAKI LAKI,35.0,PASIEN,2018
172,344172,35,JAWA TIMUR,2018-05,EKSEKUTIF BEDAH SARAF,PEREMPUAN,29.0,PASIEN,2018
173,345173,35,JAWA TIMUR,2018-05,EKSEKUTIF MATA,LAKI LAKI,30.0,PASIEN,2018
173,346173,35,JAWA TIMUR,2018-05,EKSEKUTIF MATA,PEREMPUAN,66.0,PASIEN,2018
174,347174,35,JAWA TIMUR,2018-05,EKSEKUTIF REHAB MEDIK,LAKI LAKI,27.0,PASIEN,2018
174,348174,35,JAWA TIMUR,2018-05,EKSEKUTIF REHAB MEDIK,PEREMPUAN,43.0,PASIEN,2018
175,349175,35,JAWA TIMUR,2018-05,MATA,LAKI LAKI,271.0,PASIEN,2018
175,350175,35,JAWA TIMUR,2018-05,MATA,PEREMPUAN,271.0,PASIEN,2018
176,351176,35,JAWA TIMUR,2018-05,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2018
176,352176,35,JAWA TIMUR,2018-05,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,60.0,PASIEN,2018
177,353177,35,JAWA TIMUR,2018-05,GIGI & MULUT,LAKI LAKI,90.0,PASIEN,2018
177,354177,35,JAWA TIMUR,2018-05,GIGI & MULUT,PEREMPUAN,143.0,PASIEN,2018
178,355178,35,JAWA TIMUR,2018-05,EKSEKUTIF ANAK,LAKI LAKI,13.0,PASIEN,2018
178,356178,35,JAWA TIMUR,2018-05,EKSEKUTIF ANAK,PEREMPUAN,9.0,PASIEN,2018
179,357179,35,JAWA TIMUR,2018-05,BEDAH UROLOGI,LAKI LAKI,271.0,PASIEN,2018
179,358179,35,JAWA TIMUR,2018-05,BEDAH UROLOGI,PEREMPUAN,107.0,PASIEN,2018
180,359180,35,JAWA TIMUR,2018-05,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,88.0,PASIEN,2018
180,360180,35,JAWA TIMUR,2018-05,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,120.0,PASIEN,2018
181,361181,35,JAWA TIMUR,2018-05,KULIT & KELAMIN,LAKI LAKI,112.0,PASIEN,2018
181,362181,35,JAWA TIMUR,2018-05,KULIT & KELAMIN,PEREMPUAN,113.0,PASIEN,2018
182,363182,35,JAWA TIMUR,2018-05,BEDAH SYARAF,LAKI LAKI,65.0,PASIEN,2018
182,364182,35,JAWA TIMUR,2018-05,BEDAH SYARAF,PEREMPUAN,99.0,PASIEN,2018
183,365183,35,JAWA TIMUR,2018-05,EKSEKUTIF SARAF,LAKI LAKI,55.0,PASIEN,2018
183,366183,35,JAWA TIMUR,2018-05,EKSEKUTIF SARAF,PEREMPUAN,52.0,PASIEN,2018
184,367184,35,JAWA TIMUR,2018-05,REHAB MEDIK,LAKI LAKI,211.0,PASIEN,2018
184,368184,35,JAWA TIMUR,2018-05,REHAB MEDIK,PEREMPUAN,271.0,PASIEN,2018
185,369185,35,JAWA TIMUR,2018-05,PSIKIATRI/JIWA,LAKI LAKI,46.0,PASIEN,2018
185,370185,35,JAWA TIMUR,2018-05,PSIKIATRI/JIWA,PEREMPUAN,77.0,PASIEN,2018
186,371186,35,JAWA TIMUR,2018-05,POLI SPESIALIS,LAKI LAKI,0.0,PASIEN,2018
186,372186,35,JAWA TIMUR,2018-05,POLI SPESIALIS,PEREMPUAN,2.0,PASIEN,2018
187,373187,35,JAWA TIMUR,2018-05,KEBIDANAN/KANDUNGAN,LAKI LAKI,4.0,PASIEN,2018
187,374187,35,JAWA TIMUR,2018-05,KEBIDANAN/KANDUNGAN,PEREMPUAN,139.0,PASIEN,2018
188,375188,35,JAWA TIMUR,2018-05,BEDAH UMUM,LAKI LAKI,153.0,PASIEN,2018
188,376188,35,JAWA TIMUR,2018-05,BEDAH UMUM,PEREMPUAN,198.0,PASIEN,2018
189,377189,35,JAWA TIMUR,2018-05,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,81.0,PASIEN,2018
189,378189,35,JAWA TIMUR,2018-05,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,87.0,PASIEN,2018
190,379190,35,JAWA TIMUR,2018-05,KELUARGA BERENCANA,LAKI LAKI,2.0,PASIEN,2018
190,380190,35,JAWA TIMUR,2018-05,KELUARGA BERENCANA,PEREMPUAN,32.0,PASIEN,2018
191,381191,35,JAWA TIMUR,2018-05,JANTUNG,LAKI LAKI,271.0,PASIEN,2018
191,382191,35,JAWA TIMUR,2018-05,JANTUNG,PEREMPUAN,271.0,PASIEN,2018
192,383192,35,JAWA TIMUR,2018-05,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,5.0,PASIEN,2018
192,384192,35,JAWA TIMUR,2018-05,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,15.0,PASIEN,2018
193,385193,35,JAWA TIMUR,2018-05,GENERAL CHECKUP,LAKI LAKI,70.0,PASIEN,2018
193,386193,35,JAWA TIMUR,2018-05,GENERAL CHECKUP,PEREMPUAN,68.0,PASIEN,2018
194,387194,35,JAWA TIMUR,2018-05,SYARAF,LAKI LAKI,271.0,PASIEN,2018
194,388194,35,JAWA TIMUR,2018-05,SYARAF,PEREMPUAN,271.0,PASIEN,2018
195,389195,35,JAWA TIMUR,2018-05,PARU,LAKI LAKI,173.0,PASIEN,2018
195,390195,35,JAWA TIMUR,2018-05,PARU,PEREMPUAN,197.0,PASIEN,2018
196,391196,35,JAWA TIMUR,2018-05,EKSEKUTIF THT,LAKI LAKI,16.0,PASIEN,2018
196,392196,35,JAWA TIMUR,2018-05,EKSEKUTIF THT,PEREMPUAN,14.0,PASIEN,2018
197,393197,35,JAWA TIMUR,2018-05,EKSEKUTIF KULIT DAN KELAMIN,LAKI LAKI,26.0,PASIEN,2018
197,394197,35,JAWA TIMUR,2018-05,EKSEKUTIF KULIT DAN KELAMIN,PEREMPUAN,38.0,PASIEN,2018
198,395198,35,JAWA TIMUR,2018-05,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,36.0,PASIEN,2018
198,396198,35,JAWA TIMUR,2018-05,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,24.0,PASIEN,2018
199,397199,35,JAWA TIMUR,2018-05,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2018
199,398199,35,JAWA TIMUR,2018-05,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2018
200,399200,35,JAWA TIMUR,2018-05,EKSEKUTIF JANTUNG,LAKI LAKI,71.0,PASIEN,2018
200,400200,35,JAWA TIMUR,2018-05,EKSEKUTIF JANTUNG,PEREMPUAN,94.0,PASIEN,2018
201,401201,35,JAWA TIMUR,2018-05,EKSEKUTIF PARU,LAKI LAKI,14.0,PASIEN,2018
201,402201,35,JAWA TIMUR,2018-05,EKSEKUTIF PARU,PEREMPUAN,10.0,PASIEN,2018
202,403202,35,JAWA TIMUR,2018-05,ANASTESI,LAKI LAKI,4.0,PASIEN,2018
202,404202,35,JAWA TIMUR,2018-05,ANASTESI,PEREMPUAN,2.0,PASIEN,2018
203,405203,35,JAWA TIMUR,2018-05,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,18.0,PASIEN,2018
203,406203,35,JAWA TIMUR,2018-05,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,20.0,PASIEN,2018
204,407204,35,JAWA TIMUR,2018-06,GIZI,LAKI LAKI,7.0,PASIEN,2018
204,408204,35,JAWA TIMUR,2018-06,GIZI,PEREMPUAN,5.0,PASIEN,2018
205,409205,35,JAWA TIMUR,2018-06,EKSEKUTIF GIGI DAN MULUT,LAKI LAKI,5.0,PASIEN,2018
205,410205,35,JAWA TIMUR,2018-06,EKSEKUTIF GIGI DAN MULUT,PEREMPUAN,9.0,PASIEN,2018
206,411206,35,JAWA TIMUR,2018-06,EKSEKUTIF BEDAH UMUM,LAKI LAKI,53.0,PASIEN,2018
206,412206,35,JAWA TIMUR,2018-06,EKSEKUTIF BEDAH UMUM,PEREMPUAN,43.0,PASIEN,2018
207,413207,35,JAWA TIMUR,2018-06,EKSEKUTIF PALIATIF NYERI,LAKI LAKI,3.0,PASIEN,2018
207,414207,35,JAWA TIMUR,2018-06,EKSEKUTIF PALIATIF NYERI,PEREMPUAN,3.0,PASIEN,2018
208,415208,35,JAWA TIMUR,2018-06,THT-KL,LAKI LAKI,95.0,PASIEN,2018
208,416208,35,JAWA TIMUR,2018-06,THT-KL,PEREMPUAN,133.0,PASIEN,2018
209,417209,35,JAWA TIMUR,2018-06,ASIH,LAKI LAKI,3.0,PASIEN,2018
209,418209,35,JAWA TIMUR,2018-06,ASIH,PEREMPUAN,91.0,PASIEN,2018
210,419210,35,JAWA TIMUR,2018-06,EKSEKUTIF ENDOSKOPI,LAKI LAKI,2.0,PASIEN,2018
210,420210,35,JAWA TIMUR,2018-06,EKSEKUTIF ENDOSKOPI,PEREMPUAN,1.0,PASIEN,2018
211,421211,35,JAWA TIMUR,2018-06,BEDAH ORTHOPEDI,LAKI LAKI,211.0,PASIEN,2018
211,422211,35,JAWA TIMUR,2018-06,BEDAH ORTHOPEDI,PEREMPUAN,241.0,PASIEN,2018
212,423212,35,JAWA TIMUR,2018-06,ANAK,LAKI LAKI,71.0,PASIEN,2018
212,424212,35,JAWA TIMUR,2018-06,ANAK,PEREMPUAN,59.0,PASIEN,2018
213,425213,35,JAWA TIMUR,2018-06,EKSEKUTIF REHAB MEDIK,LAKI LAKI,27.0,PASIEN,2018
213,426213,35,JAWA TIMUR,2018-06,EKSEKUTIF REHAB MEDIK,PEREMPUAN,31.0,PASIEN,2018
214,427214,35,JAWA TIMUR,2018-06,EKSEKUTIF BEDAH SARAF,LAKI LAKI,24.0,PASIEN,2018
214,428214,35,JAWA TIMUR,2018-06,EKSEKUTIF BEDAH SARAF,PEREMPUAN,22.0,PASIEN,2018
215,429215,35,JAWA TIMUR,2018-06,EKSEKUTIF MATA,LAKI LAKI,27.0,PASIEN,2018
215,430215,35,JAWA TIMUR,2018-06,EKSEKUTIF MATA,PEREMPUAN,31.0,PASIEN,2018
216,431216,35,JAWA TIMUR,2018-06,MATA,LAKI LAKI,215.0,PASIEN,2018
216,432216,35,JAWA TIMUR,2018-06,MATA,PEREMPUAN,271.0,PASIEN,2018
217,433217,35,JAWA TIMUR,2018-06,EKSEKUTIF KEBIDANAN/KANDUNGAN,LAKI LAKI,0.0,PASIEN,2018
217,434217,35,JAWA TIMUR,2018-06,EKSEKUTIF KEBIDANAN/KANDUNGAN,PEREMPUAN,51.0,PASIEN,2018
218,435218,35,JAWA TIMUR,2018-06,GIGI & MULUT,LAKI LAKI,52.0,PASIEN,2018
218,436218,35,JAWA TIMUR,2018-06,GIGI & MULUT,PEREMPUAN,85.0,PASIEN,2018
219,437219,35,JAWA TIMUR,2018-06,EKSEKUTIF ANAK,LAKI LAKI,2.0,PASIEN,2018
219,438219,35,JAWA TIMUR,2018-06,EKSEKUTIF ANAK,PEREMPUAN,1.0,PASIEN,2018
220,439220,35,JAWA TIMUR,2018-06,BEDAH UROLOGI,LAKI LAKI,217.0,PASIEN,2018
220,440220,35,JAWA TIMUR,2018-06,BEDAH UROLOGI,PEREMPUAN,84.0,PASIEN,2018
221,441221,35,JAWA TIMUR,2018-06,EKSEKUTIF INTERNE/PENYAKIT DALAM,LAKI LAKI,72.0,PASIEN,2018
221,442221,35,JAWA TIMUR,2018-06,EKSEKUTIF INTERNE/PENYAKIT DALAM,PEREMPUAN,98.0,PASIEN,2018
222,443222,35,JAWA TIMUR,2018-06,KULIT & KELAMIN,LAKI LAKI,81.0,PASIEN,2018
222,444222,35,JAWA TIMUR,2018-06,KULIT & KELAMIN,PEREMPUAN,97.0,PASIEN,2018
223,445223,35,JAWA TIMUR,2018-06,BEDAH SYARAF,LAKI LAKI,53.0,PASIEN,2018
223,446223,35,JAWA TIMUR,2018-06,BEDAH SYARAF,PEREMPUAN,67.0,PASIEN,2018
224,447224,35,JAWA TIMUR,2018-06,REHAB MEDIK,LAKI LAKI,166.0,PASIEN,2018
224,448224,35,JAWA TIMUR,2018-06,REHAB MEDIK,PEREMPUAN,204.0,PASIEN,2018
225,449225,35,JAWA TIMUR,2018-06,EKSEKUTIF SARAF,LAKI LAKI,37.0,PASIEN,2018
225,450225,35,JAWA TIMUR,2018-06,EKSEKUTIF SARAF,PEREMPUAN,38.0,PASIEN,2018
226,451226,35,JAWA TIMUR,2018-06,PSIKIATRI/JIWA,LAKI LAKI,34.0,PASIEN,2018
226,452226,35,JAWA TIMUR,2018-06,PSIKIATRI/JIWA,PEREMPUAN,63.0,PASIEN,2018
227,453227,35,JAWA TIMUR,2018-06,POLI SPESIALIS,LAKI LAKI,0.0,PASIEN,2018
227,454227,35,JAWA TIMUR,2018-06,POLI SPESIALIS,PEREMPUAN,1.0,PASIEN,2018
228,455228,35,JAWA TIMUR,2018-06,KEBIDANAN/KANDUNGAN,LAKI LAKI,1.0,PASIEN,2018
228,456228,35,JAWA TIMUR,2018-06,KEBIDANAN/KANDUNGAN,PEREMPUAN,102.0,PASIEN,2018
229,457229,35,JAWA TIMUR,2018-06,BEDAH UMUM,LAKI LAKI,115.0,PASIEN,2018
229,458229,35,JAWA TIMUR,2018-06,BEDAH UMUM,PEREMPUAN,184.0,PASIEN,2018
230,459230,35,JAWA TIMUR,2018-06,EKSEKUTIF BEDAH ORTHOPEDI,LAKI LAKI,58.0,PASIEN,2018
230,460230,35,JAWA TIMUR,2018-06,EKSEKUTIF BEDAH ORTHOPEDI,PEREMPUAN,87.0,PASIEN,2018
231,461231,35,JAWA TIMUR,2018-06,KELUARGA BERENCANA,LAKI LAKI,0.0,PASIEN,2018
231,462231,35,JAWA TIMUR,2018-06,KELUARGA BERENCANA,PEREMPUAN,13.0,PASIEN,2018
232,463232,35,JAWA TIMUR,2018-06,JANTUNG,LAKI LAKI,271.0,PASIEN,2018
232,464232,35,JAWA TIMUR,2018-06,JANTUNG,PEREMPUAN,271.0,PASIEN,2018
233,465233,35,JAWA TIMUR,2018-06,EKSEKUTIF PSIKIATRI / JIWA,LAKI LAKI,4.0,PASIEN,2018
233,466233,35,JAWA TIMUR,2018-06,EKSEKUTIF PSIKIATRI / JIWA,PEREMPUAN,7.0,PASIEN,2018
234,467234,35,JAWA TIMUR,2018-06,GENERAL CHECKUP,LAKI LAKI,51.0,PASIEN,2018
234,468234,35,JAWA TIMUR,2018-06,GENERAL CHECKUP,PEREMPUAN,52.0,PASIEN,2018
235,469235,35,JAWA TIMUR,2018-06,SYARAF,LAKI LAKI,271.0,PASIEN,2018
235,470235,35,JAWA TIMUR,2018-06,SYARAF,PEREMPUAN,271.0,PASIEN,2018
236,471236,35,JAWA TIMUR,2018-06,PARU,LAKI LAKI,154.0,PASIEN,2018
236,472236,35,JAWA TIMUR,2018-06,PARU,PEREMPUAN,167.0,PASIEN,2018
237,473237,35,JAWA TIMUR,2018-06,EKSEKUTIF THT,LAKI LAKI,11.0,PASIEN,2018
237,474237,35,JAWA TIMUR,2018-06,EKSEKUTIF THT,PEREMPUAN,4.0,PASIEN,2018
238,475238,35,JAWA TIMUR,2018-06,EKSEKUTIF BEDAH UROLOGI,LAKI LAKI,30.0,PASIEN,2018
238,476238,35,JAWA TIMUR,2018-06,EKSEKUTIF BEDAH UROLOGI,PEREMPUAN,16.0,PASIEN,2018
239,477239,35,JAWA TIMUR,2018-06,EKSEKUTIF KULIT DAN KELAMIN,LAKI LAKI,12.0,PASIEN,2018
239,478239,35,JAWA TIMUR,2018-06,EKSEKUTIF KULIT DAN KELAMIN,PEREMPUAN,27.0,PASIEN,2018
240,479240,35,JAWA TIMUR,2018-06,INTERNE/PENY. DALAM,LAKI LAKI,271.0,PASIEN,2018
240,480240,35,JAWA TIMUR,2018-06,INTERNE/PENY. DALAM,PEREMPUAN,271.0,PASIEN,2018
241,481241,35,JAWA TIMUR,2018-06,EKSEKUTIF JANTUNG,LAKI LAKI,47.0,PASIEN,2018
